Plate,Well,tags,Concentration,BATCH_ID,CPD_ID,Target,mahalanobis_from_pos,mahalanobis_from_neg,Cell_Neurites_LengthPerNuclei_MAP2,Nuclei_Number_Living,Nuclei_Surface_MeanArea,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Intensity_MeanIntensity_TH,Membrane_Intensity_MeanIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_SurfacePerNuclei_TH_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_MAP2_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,IndividualCell_Intensity_RadialProfile_Median_SNCA,Nuclei_Ratio_Living,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,Cell_Correlation_TH_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cell_Intensity_MeanIntensity_SNCA,Cell_SurfacePerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA
PD-SC1-01,K04,Mut;TGX-221,5.00E-06,S1169-01,TGX-221,PI3K,15.19113205,1.396552913,2.119443595,2962,0.635921894,0.766132281,-1.174351988,-3.07644836,-5.129686689,6.410755663,2.079207583,5.223535676,-5.563527456,8.584845658,4.087713411,0.774685382,-2.440653815,1.682521644,2.74160002,7.841957852,1.579956704,9.721124395,7.173310437,5.915340919,2.299774961,2.187208464,2.440981169,6.589573979,0.884458031,0.183446799,-0.063423134,-0.764204983,1.805243589,1.74469733,0.86390681,1.964978932,0.940358755,-2.996679985,-0.364700445,17.40706657,2.276824786,8.798618701,-0.493911311
PD-SC1-01,K05,Mut;Iniparib,5.00E-06,S1087-01,Iniparib,PARP,11.16856232,2.042617626,2.464795227,3255,1.890299777,2.102180045,1.850364442,0.173658235,-2.371596743,3.066240205,1.658504373,2.832420508,5.42564285,10.72056704,6.6150523,2.797918683,-3.347309553,5.163555512,6.525769759,9.64754482,2.816109501,9.258407218,3.435528362,5.453200261,0.57648161,0.408083224,2.848497978,8.334357097,2.817945132,-1.26209442,0.529761253,-0.495670088,-0.142347211,4.555823838,1.822059216,4.065455184,2.385912144,-3.963850407,-2.303142134,18.61004692,4.738051659,8.48048828,1.03280178
PD-SC1-01,K06,Mut;Ethionamide,5.00E-06,S1777-01,Ethionamide,Anti-infection,12.50082311,2.554207136,15.00845043,1875,0.735770169,2.7519816,0.517306188,-1.479467,-4.670344315,1.524539252,6.768021207,3.478898524,-2.281995289,7.764052594,4.1583303,2.17231365,-3.370637619,5.601291762,5.928782743,6.57760667,-2.177450564,6.844854917,8.338765463,9.369049844,2.926912131,-0.237076921,15.77395042,5.494501095,3.103967925,0.569663089,-0.873964718,-1.593736258,2.516210616,3.731565466,1.823180391,3.076449707,1.242714592,-3.773201838,0.951730909,11.87686398,3.073993007,6.131352754,-0.485557646
PD-SC1-01,J14,WT;DMSO,,,,,1.258056549,5.919723403,-0.221728441,3502,-1.259144054,-0.174893342,-1.466382674,-1.832262977,-1.569092609,1.616819044,-0.339177703,1.033728891,0.780446437,0.285368134,1.219130581,4.496369797,1.41214092,1.144384947,1.603847581,1.069059221,0.582081159,0.062851514,-1.556114963,-0.905340853,-0.442718292,-0.547639505,-0.781943227,0.499828574,2.317405243,1.218908277,1.681487675,0.602502624,0,1.928949358,1.709925029,2.275069638,-1.262867685,1.358862912,0,0.159409665,1.364582031,0,0.683034164
PD-SC1-01,K07,Mut;Puerarin,5.00E-06,S2346-01,Puerarin,5-HT Receptor,14.51464342,1.800958527,7.673033677,2361,1.56426952,2.670762813,2.106507244,0.69530734,-2.278099704,5.692619636,4.607375872,2.359151073,-4.441625159,7.804560063,4.532310648,2.294772507,-3.654577261,5.054978907,5.409217676,9.28852734,1.916557692,9.559931936,5.92487119,7.578101916,2.187290744,1.010031549,8.400374627,8.252457475,1.719185872,0.092813183,-1.064585495,-1.443312273,1.068539735,4.039507573,-1.186855276,3.841768566,2.274327027,-3.65995106,0.081743879,24.12224559,3.548992001,9.780619957,-0.013276483
PD-SC1-01,K09,Mut;Enalapril Maleate,5.00E-06,S1941-01,Enalapril Maleate,RAAS,13.00379195,2.487534548,4.691797609,2333,1.278812052,1.874849455,2.125009028,1.555674303,0.357120883,0.587834956,4.711893503,2.192636543,-4.072808298,4.50890033,2.239011957,0.165053243,-3.969128837,5.260387551,4.68396538,6.706819093,-0.320568681,8.119494447,7.610011453,9.754304787,2.910278025,2.140519243,5.513404085,4.983297573,0.567485412,0.81454291,-0.855789063,-1.635333824,2.705776189,2.493920476,-0.933453099,2.502326672,3.152502493,-6.349748526,1.309764787,15.47169258,1.989089121,6.591929633,-0.549705543
PD-SC1-01,K10,Mut;Pregnenolone,5.00E-06,S1914-01,Pregnenolone,Estrogen/progestogen Receptor,17.83066383,1.246697475,10.99347327,1886,5.066772022,2.271998816,2.251825283,1.583999142,0.175797698,2.991987576,5.594984117,1.974410467,-5.099031431,10.47076167,5.617908344,2.076476283,-1.643977933,5.043719367,7.951071569,14.05092808,2.082341036,17.99503851,12.15116901,12.49336662,4.360520962,3.203581157,8.308944148,11.66360349,0.924878988,1.660298322,0.437174018,-0.518363821,3.145634968,4.237360376,-0.604346539,3.428492812,-0.103381203,-2.8757059,1.391057693,22.71859661,3.68054334,14.7625529,-0.692467274
PD-SC1-01,K11,Mut;SB431542,5.00E-06,S1067-01,SB431542,TGF-beta/Smad,17.47510357,1.108937907,2.873809498,2962,2.98609688,-0.25488193,1.430866685,0.851178251,-0.417028783,10.46671949,3.485325133,2.722136011,-6.443465379,20.88824902,11.50629155,17.75121007,-4.097515227,4.425622617,7.06628503,11.18403803,7.30767249,15.05618843,8.176013464,6.760554896,3.362851241,2.653921691,4.467933764,10.32577584,-0.628575564,1.438429687,1.428465945,0.32953857,1.463435969,4.938698525,-1.315288329,4.47283975,1.19610685,-3.214762768,0.432170028,28.15484126,2.866865425,13.86777812,-0.000900683
PD-SC1-01,K12,Mut;PRO,,,,,14.07861797,5.208285163,3.727999476,3037,3.077498775,0.528934467,3.063951371,2.222572505,0.906615922,10.95737693,6.933968176,3.584329834,-6.343467833,6.231724886,2.733025797,0.271539206,-2.899493801,1.886890947,2.023602122,5.121723049,2.374756366,6.537370142,9.28090747,8.08447004,3.303345082,3.648637335,8.254457961,5.780748302,-4.363574531,0.9754815,-0.165625258,1.092495474,1.195634544,0.308788948,-2.184282259,0.498608718,2.918037015,-2.476692739,-0.542246818,20.2540763,1.459562097,8.542215078,-0.311753283
PD-SC1-01,K13,Mut;DMSO,,,,,12.49749537,1.488406726,3.622027296,2151,2.633189037,2.612507747,1.327014957,0.894171309,-1.121964468,4.395509795,2.246734164,0.230610072,-5.12899021,11.99725071,7.814626264,0.830590513,-0.788440517,3.374570591,4.925674453,11.29021914,1.401006732,11.84127933,6.566505553,6.910029187,1.374730373,0.736314073,3.095878555,9.541439758,1.893767709,0.162210003,1.316505187,-0.896988433,1.048903869,3.618909978,-1.818595289,4.125259667,1.191826548,-2.028301653,-0.285015359,21.73377307,4.252627222,10.83296514,0.473835013
PD-SC1-01,K14,WT;DMSO,,,,,2.581593121,5.96356477,1.925811334,3151,2.104536165,-0.918779519,0,0,0.09931334,0,2.873225657,0,-1.044475047,-1.958550089,-0.964666274,0.915779284,-1.800537365,1.154397276,0.243710287,0,0,0.694617589,4.013477161,3.526826379,3.163618594,2.581433223,1.450727947,-0.024489593,-0.675580442,0,-0.091133821,-1.652791712,0.350600181,0.196646697,-0.556788659,0.173165219,0.193267563,-1.771638935,0.164134808,0.320882279,-0.41188724,0.934870823,-0.356808071
PD-SC1-01,K15,Mut;Ritonavir,5.00E-06,S1185-01,Ritonavir,HIV Protease#P450 (e.g. CYP17),17.3114116,0.696637031,3.899749771,2513,2.358229212,1.266515871,2.09832555,1.846509697,0.80802962,5.80650645,4.504350096,1.605735585,-5.169711208,18.14547434,9.603135951,4.86374637,-4.075969849,6.317606341,6.803125449,12.8902178,4.554840256,16.21298137,8.998044312,9.328755912,3.536034251,3.667660763,6.37441873,11.27805968,0.655531863,1.262932715,0.804887646,-0.048355459,2.210367905,3.924029282,-1.582077665,3.504542692,0.390280391,-6.153737565,0.511306103,27.98356965,3.649497224,14.22442184,-0.027426148
PD-SC1-01,K16,Mut;Bendamustine HCl,5.00E-06,S1212-01,Bendamustine HCl,DNA/RNA Synthesis,13.77898158,2.150707877,5.663264347,2298,2.297083456,0.916806074,0.864098439,0.615390832,-1.067582053,3.596040093,4.216334257,1.285090522,-4.57215502,8.347136656,4.594587439,-0.061229429,-3.843356328,5.247014683,6.797622112,7.963549621,0.299463349,10.33663577,9.722754794,8.686300735,4.33610335,2.982408231,5.22569044,6.270406335,1.2010259,1.419819547,0.670023646,-0.318290637,2.058279664,3.560914215,-0.902327955,3.137146794,0.975195665,-5.45194146,0.923496036,14.78355856,2.343850192,8.209136572,-0.651015219
PD-SC1-01,K17,Mut;Givinostat,5.00E-06,S2170-01,Givinostat,HDAC,19.11291302,3.120846394,11.90669828,1522,-0.221053823,6.001194403,-0.095391112,-0.002107503,-4.239065594,1.058567122,7.702010415,-1.062345961,1.8457037,13.46616328,8.271307512,10.24927396,-3.885856499,10.81414673,14.452389,14.3874223,-1.845535348,17.35541599,10.50361518,11.21351367,1.090444091,-2.342515326,4.668602403,12.97051804,10.6082886,2.469629834,-1.257027032,-0.805696006,3.460808561,7.464593656,1.705607671,6.279649214,-2.701108889,-4.198642621,2.750429584,28.86355788,5.413699332,14.31481379,-0.478757831
PD-SC1-01,K18,Mut;Atropine sulfate monohydrate,5.00E-06,S2130-01,Atropine sulfate monohydrate,AChR,12.4237285,1.789474976,7.935220617,2345,0.479905195,3.715586507,0.938942342,0.41408216,-2.028871205,3.250445735,3.596336723,2.396805112,-1.566527014,12.86441784,7.981413007,3.963939981,-6.230223256,8.450682788,8.469948719,10.13238777,0.685787722,9.665316586,4.180456484,5.114222188,0.481510282,-1.439771822,6.594356874,8.60200292,3.991987749,0.425504362,0.791950668,0.062434401,2.285117494,6.072438715,0.77663927,4.611014884,-1.552739305,-7.435751736,-0.5372665,16.52192096,4.799387471,8.798618701,-0.066801819
PD-SC1-01,K19,Mut;Thiabendazole,5.00E-06,S1739-01,Thiabendazole,P450 (e.g. CYP17),12.91133661,1.150645594,7.10958958,2354,1.168315306,1.578063859,0.778097679,-0.013656618,-2.675207656,3.717401344,3.383527944,2.875262437,1.945093974,11.47361485,5.751365133,5.79017425,-4.777430474,5.382787407,7.510554437,11.89546842,2.483458503,11.62915547,6.650592555,5.716813146,1.663975502,0.00846338,6.756287163,9.869841182,4.708933563,-0.659667985,-0.380075629,-0.298717102,-0.56882489,3.114911397,-0.135310705,2.749756562,-1.191767099,-4.835614186,-1.618897433,19.17707647,4.800374106,10.6379366,1.246133074
PD-SC1-01,K20,Mut;Capecitabine ,5.00E-06,S1156-01,Capecitabine ,DNA/RNA Synthesis,13.6882975,1.843644035,6.648547795,2333,1.80562482,3.061274222,0.132394682,-0.467865633,-2.634493549,1.898920027,4.219668992,5.232572646,0.330322529,12.45235911,11.32564015,1.224588577,-4.411979309,9.758521603,10.06848058,13.60384971,-0.951947246,9.874731327,7.490911176,6.870164969,1.593923947,-0.081437661,6.749841846,10.51366321,1.636374178,-1.089042474,1.976338966,-0.641375725,-1.057850236,7.160500826,0.159842673,5.958490215,1.145575497,-6.635675625,-2.035793179,15.30112424,7.501649284,8.473805607,2.573389518
PD-SC1-01,K08,Mut;Lidocaine,5.00E-06,S1357-01,Lidocaine,Histamine Receptor,13.99288067,0.847582503,2.898996897,2983,1.534948516,1.605102616,2.087168694,1.002412655,0.656369571,4.140887202,3.615994111,1.602890613,-4.697658014,9.956512363,5.244064969,0.8678606,-2.738701851,2.18736475,4.927800743,10.34881434,4.438470495,12.33081677,4.534816568,7.253998551,1.400089538,1.347876389,5.892747549,8.224354664,-0.234376791,1.769192789,-0.852275316,-0.101718455,2.358277757,3.25759124,-0.056477075,3.186418547,1.328855687,-2.338460173,1.156884713,20.71045679,3.00469834,10.42690481,-0.545882796
PD-SC1-01,K21,Mut;Flucytosine,5.00E-06,S1666-01,Flucytosine,Anti-infection,18.22969299,1.155907555,3.11028017,2256,2.025683177,1.120685989,1.714343782,0.995668646,0.786800121,6.871515357,2.608201941,3.272387038,-6.378588429,12.09896636,5.973123472,34.20329138,-5.374970195,5.975108472,4.924236081,13.11037002,2.971475719,18.81535913,11.5737716,6.925036115,2.999662805,1.793853056,2.679723692,9.880547015,1.765327285,0.833306737,1.826349882,1.741603202,2.817695499,3.694612413,-1.122864658,3.483298711,0.847737758,-7.146841463,-0.991181301,23.51409772,2.249231892,14.05841017,-0.499920449
PD-SC1-01,J11,Mut;Phenylbutazone ,5.00E-06,S1654-01,Phenylbutazone ,Immunology & Inflammation related,13.19264487,1.06968345,7.326293763,2431,0.363888137,1.549333578,-0.97808431,-1.802252137,-3.516244785,4.11757876,3.612922644,0.960931082,-0.35437727,9.057414171,7.284543022,1.200629235,-6.0830038,8.932937524,9.691251823,11.15507954,3.007955025,10.69559377,2.813652147,5.418426499,0.845703042,0.172770573,7.191246406,9.120700524,2.094793163,-0.405860326,-0.256088273,0.344013245,-0.572849474,5.383161632,-0.181630274,4.722947453,-2.17724738,-7.278155996,-1.619466052,13.6762709,4.902688159,9.429955468,1.532130941
PD-SC1-01,I05,Mut;Methscopolamine,5.00E-06,S1978-01,Methscopolamine,AChR,13.58075933,0.899332058,3.64152935,2964,1.312597571,2.104871107,-2.609402494,-4.005941416,-4.876532187,5.206682891,2.303512424,-0.151620265,-1.833726936,7.934211899,5.063398355,0.473862536,-1.493127479,5.459213696,7.509366217,10.32324281,2.941541001,11.52404173,3.786120613,5.932231977,-0.088505996,0.122297122,4.308528445,9.101831494,4.207854008,-1.701039439,-0.374389747,-0.497572648,1.936439884,5.397532264,0.05107201,4.804352958,-0.55204017,-2.518512071,-2.824840239,16.46326758,3.822191243,10.71883212,0.035889821
PD-SC1-01,I06,Mut;AT7519,5.00E-06,S1524-01,AT7519,CDK,17.13285603,3.847783099,0.521134556,1832,-0.675016566,-1.212412728,-9.969300975,-11.23518199,-10.57141793,6.985697215,-1.690447629,0.742370303,-1.956395991,13.09628818,5.514950747,12.4375605,1.181933482,-2.471243723,-1.257137334,11.06972821,6.613132832,20.53239746,5.731792732,2.942911443,0.190695899,-0.467940544,-3.464856355,11.30576102,2.384323783,-1.154569167,-0.230421948,-0.757370988,-0.230349728,0.2696803,2.397974777,1.539742281,-5.404952417,2.447464961,-2.045126373,27.25680223,1.217376084,17.97551188,0.650272671
PD-SC1-01,I07,Mut;Suprofen ,5.00E-06,S1761-01,Suprofen ,COX,18.0862726,0.909222502,3.954884392,2541,1.216489836,2.456554349,-2.016508611,-3.434808144,-5.307810908,4.38105266,1.886758243,3.293138597,3.366145476,10.06532381,5.543456228,-0.050580833,-5.708672003,4.401336657,5.074014407,17.97251666,2.26965569,14.92181623,6.368556482,6.14127121,1.501337887,1.067562079,2.788098047,14.34983079,3.003320282,-0.947636148,0.966296408,-0.215156678,-0.990611494,4.864279182,0.833953043,4.47283975,-0.228698959,-4.48795553,-1.998283934,23.47054137,7.92984889,13.0681435,2.686146809
PD-SC1-01,I08,Mut;Vorinostat,5.00E-06,S1047-01,Vorinostat,Autophagy#HDAC,29.9759408,5.957564893,4.522030574,2592,0.440961352,3.303367205,-1.877233868,-3.132002135,-5.240778038,9.782120084,6.7063286,-0.415867945,-4.872552508,21.21733729,11.27678666,17.35454985,-5.062573156,11.05873858,11.27852685,21.45126056,5.378180522,29.41938474,11.23944536,12.58426761,1.62756878,1.415072048,5.296057357,18.9332655,0.222423197,3.201027892,0.159843547,-0.502260555,4.075544464,6.901059601,-0.844194219,6.052927742,-3.492548775,-6.115121027,3.309734971,43.38474689,4.164619376,24.87343761,-0.463061191
PD-SC1-01,I09,Mut;Lapatinib Ditosylate,5.00E-06,S1028-01,Lapatinib Ditosylate,EGFR#HER2,7.41478679,3.317500201,6.489953123,3020,-2.590595151,1.478058903,-2.827519014,-3.684842282,-7.214539791,3.478612756,2.616187755,-1.802373346,-0.585680636,4.989095422,4.351020048,0.287512101,-0.137420137,1.527382513,5.835038396,5.441113128,2.017514752,1.783411696,-1.493348381,2.882916787,-1.500333564,-1.824254745,7.246662845,4.62826539,4.649030676,0.158325905,0.1440796,-1.494072567,0.427861931,4.714670642,1.349124372,3.744653227,-1.387115365,1.410382133,0.215428161,6.459842249,4.417921478,3.403063449,0.713616142
PD-SC1-01,I10,Mut;Felbamate,5.00E-06,S1330-01,Felbamate,NMDAR,10.96224546,1.919751935,6.546476026,2432,1.436880015,2.385894773,-0.667551839,-1.866657424,-4.109943712,4.783983816,3.227409669,-0.208017648,-2.534654407,5.718704777,4.121089023,0.037270087,-3.591351967,4.576431157,5.990570211,10.20165104,3.35714176,8.821155741,1.867190918,5.091877071,-0.717400732,-1.407375741,5.538520888,9.304305559,4.143633796,0.095411896,0.33321502,-1.060669454,-0.286386285,2.900070453,-0.0353923,2.22472676,-0.367808801,-4.00896404,-0.158899592,16.01429495,5.22722531,9.315294863,0.960073327
PD-SC1-01,I11,Mut;Patupilone,5.00E-06,S1364-01,Patupilone,Microtubule Associated,6.894518384,3.7006519,1.532993684,2318,-2.792674785,2.963601519,-4.066208867,-5.156216472,-7.838483484,3.699403687,1.489134912,-2.236817283,0.482714202,4.104328493,2.428277395,0.620280736,-1.00397085,2.379746973,3.870409536,2.857542054,-3.600530762,1.51087453,4.948818688,2.820707452,0.538568403,-2.008199025,-1.423086174,4.797016081,6.668189698,1.156860506,0.341200809,-0.181595524,1.242647831,2.690413202,0.200154754,2.714587956,-3.418773,-1.742484363,0.496149466,8.629876642,3.061265415,5.070566298,-0.173694356
