Plate,Well,tags,Concentration,BATCH_ID,CPD_ID,Target,mahalanobis_from_neg,mahalanobis_from_pos,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SC1-01,K04,Mut;TGX-221,5.00E-06,S1169-01,TGX-221,PI3K,1.394019306,14.96497089,2962,2.119444,0.9307392,0.8639067,1.8052433,-0.36470017,-0.7642051,-0.0634229,0.18344676,0.04830193,0.88445836,2.2768257,10.886519,6.5895743,2.774755,2.4409814,2.1872084,2.2997744,5.9153414,11.070851,8.798621,7.1733117,9.721126,1.5799555,3.2223628,13.97004,7.8419576,-0.49391118,-0.47805434,17.40707,17.340881,2.7416036,1.682522,-2.4406538,1.9886627,-3.0220766,1.7446965,1.9649783,0.77474624,1.9711609,1.9699687,-2.9966805,1.5222317,4.087714,8.584845,-5.563525,5.2235317,2.0792072,6.410756,-5.129691,-3.0764444,-1.174352,0.76613176,-0.9403589,0.9403567,0.635922
PD-SC1-01,K05,Mut;Iniparib,5.00E-06,S1087-01,Iniparib,PARP,2.004630655,10.99490133,3255,2.4647954,1.7568429,1.8220588,-0.14234741,-2.3031418,-0.49567,0.5297616,-1.2620945,-1.1280148,2.8179462,4.738055,9.367368,8.334357,4.9375496,2.848497,0.40808335,0.5764818,5.4532003,11.366667,8.48049,3.4355283,9.258407,2.8161097,5.243285,11.691018,9.647545,1.0328019,0.90710974,18.610048,18.264492,6.5257707,5.163555,-3.3473094,4.18013,-3.9593394,4.5558224,4.0654554,2.798056,4.1757107,4.1004753,-3.963851,4.1498013,6.6150537,10.720566,5.4256415,2.832418,1.6585045,3.0662403,-2.371594,0.1736579,1.8503639,2.102179,-2.3859124,2.3859076,1.890299
PD-SC1-01,K06,Mut;Ethionamide,5.00E-06,S1777-01,Ethionamide,Anti-infection,2.53525271,12.32164778,1875,15.008453,1.8381157,1.8231801,2.5162103,0.9517311,-1.5937363,-0.87396413,0.569663,0.41729087,3.1039681,3.0739949,10.548838,5.494501,3.4074652,15.773948,-0.23707704,2.926911,9.369052,8.380979,6.1313543,8.338765,6.8448553,-2.1774526,3.5388932,15.085034,6.5776067,-0.48555732,-0.4993415,11.876865,12.130659,5.928786,5.601292,-3.3706374,3.2715154,-3.4790542,3.731564,3.0764494,2.172393,3.2707255,3.1363833,-3.7732017,3.3941228,4.158331,7.7640533,-2.281995,3.4788969,6.768022,1.524539,-4.670342,-1.4794662,0.5173039,2.7519813,-1.242715,1.2427121,0.7357703
PD-SC1-01,J14,WT;DMSO,,,,,5.824514542,1.243581866,3502,-0.22172874,1.7037569,1.7099245,0,0,0.6025026,1.6814883,1.2189082,1.0898323,2.317405,1.364583,0.8370897,0.49982858,1.5134778,-0.7819435,-0.5476396,-0.44271776,-0.90534145,-0.041178185,0,-1.5561162,0.06285336,0.5820805,1.3512969,1.4159421,1.0690593,0.6830346,0.6364545,0.1594094,0,1.6038475,1.1443845,1.412141,2.235415,1.1043874,1.9289498,2.2750711,4.4965506,2.2660546,2.2603564,1.3588631,2.1314886,1.2191308,0.2853692,0.78044605,1.033729,-0.33917797,1.6168189,-1.5690935,-1.8322588,-1.4663814,-0.17489375,1.2628673,-1.2628671,-1.2591456
PD-SC1-01,K07,Mut;Puerarin,5.00E-06,S2346-01,Puerarin,5-HT Receptor,1.794977407,14.3016057,2361,7.673034,-1.2493454,-1.1868548,1.0685391,0.08174421,-1.4433123,-1.064585,0.092813045,-0.18776087,1.7191861,3.5489938,6.2676277,8.252458,4.0123434,8.4003725,1.0100311,2.1872907,7.578102,12.699523,9.7806225,5.924871,9.559932,1.9165576,4.7189264,9.214928,9.2885275,-0.013276273,-0.001396251,24.122248,23.63768,5.4092183,5.05498,-3.6545773,4.0272098,-3.7373164,4.039506,3.8417685,2.2948284,4.02605,3.9006464,-3.6599517,3.4141057,4.5323114,7.8045607,-4.4416246,2.359148,4.6073766,5.69262,-2.2781034,0.6953099,2.1065054,2.6707625,-2.2743275,2.2743223,1.5642691
PD-SC1-01,K09,Mut;Enalapril Maleate,5.00E-06,S1941-01,Enalapril Maleate,RAAS,2.47266674,12.81795365,2333,4.691799,-0.965624,-0.93345267,2.705776,1.309765,-1.6353339,-0.85578847,0.81454295,0.65912575,0.5674855,1.989091,2.9542563,4.983298,2.3657925,5.513403,2.1405194,2.910278,9.754307,9.071568,6.5919323,7.610013,8.119493,-0.32056922,2.9586558,6.5480556,6.706819,-0.5497053,-0.5588224,15.471694,15.4282675,4.6839666,5.260389,-3.9691281,2.5767882,-6.3491406,2.4939208,2.502328,0.16508855,2.554675,2.5259218,-6.349749,1.9803978,2.2390122,4.5088997,-4.0728073,2.1926343,4.7118936,0.5878347,0.35712233,1.5556754,2.125009,1.8748498,-3.152503,3.1524956,1.2788111
PD-SC1-01,K10,Mut;Pregnenolone,5.00E-06,S1914-01,Pregnenolone,Estrogen/progestogen Receptor,1.252594684,17.56403534,1886,10.993476,-0.645464,-0.6043462,3.1456351,1.3910575,-0.5183639,0.4371743,1.6602981,1.4705952,0.92487895,3.6805453,6.186427,11.663604,4.063679,8.308942,3.2035816,4.360519,12.493367,18.108051,14.762555,12.151172,17.995037,2.0823402,4.610198,11.651888,14.050928,-0.69246733,-0.6943188,22.7186,22.271393,7.9510736,5.04372,-1.6439775,3.6197186,-2.647484,4.237361,3.4284942,2.0765247,3.6084123,3.4857714,-2.875706,3.5090637,5.6179094,10.470761,-5.099029,1.9744108,5.5949845,2.991988,0.17580074,1.5839995,2.2518246,2.271998,0.10338094,-0.10338247,5.066774
PD-SC1-01,K11,Mut;SB431542,5.00E-06,S1067-01,SB431542,TGF-beta/Smad,1.115187153,17.212887,2962,2.8738105,-1.4257334,-1.315288,1.4634354,0.43217045,0.32953858,1.4284663,1.4384298,1.3186499,-0.6285751,2.866868,3.2787156,10.325776,3.4494312,4.4679327,2.6539216,3.3628507,6.7605543,16.46299,13.867782,8.176014,15.056188,7.3076725,3.596786,4.3039236,11.184038,-0.000900556,0.033358477,28.154844,25.757828,7.066286,4.4256225,-4.0975146,4.5817823,-3.2809358,4.938698,4.4728413,17.75165,4.7286053,4.488781,-3.2147627,4.327422,11.506293,20.888248,-6.443464,2.7221339,3.4853249,10.466722,-0.4170284,0.85118043,1.4308649,-0.2548828,-1.1961076,1.1961021,2.986098
PD-SC1-01,K12,Mut;PRO,,,,,5.208413769,13.93107324,3037,3.728,-2.2492108,-2.1842816,1.1956341,-0.5422466,1.0924953,-0.16562507,0.97548145,-0.12210681,-4.363574,1.4595631,10.851695,5.7807484,1.9363875,8.254456,3.6486375,3.3033445,8.084472,10.216386,8.542216,9.280908,6.537371,2.3747563,2.1923726,13.010783,5.121723,-0.311753,-0.29893792,20.254078,18.434711,2.0236044,1.8868909,-2.8994937,0.5515053,-2.49973,0.30878943,0.49860975,0.27159992,0.54646873,0.5136656,-2.476693,-0.06951111,2.7330263,6.2317247,-6.3434668,3.584329,6.9339695,10.957378,0.9066166,2.222576,3.0639508,0.5289342,-2.918038,2.9180284,3.0774992
PD-SC1-01,K13,Mut;DMSO,,,,,1.45782295,12.30382528,2151,3.622028,-1.9134752,-1.8185947,1.0489038,-0.28501523,-0.8969883,1.3165054,0.16220991,0.68297476,1.8937671,4.25263,4.782294,9.54144,4.703224,3.0958776,0.73631376,1.37473,6.9100313,13.299769,10.832967,6.5665083,11.841277,1.4010067,5.3472652,6.349419,11.290219,0.4738354,0.5297698,21.733774,21.132614,4.925675,3.3745723,-0.7884403,4.2325883,-1.9505126,3.6189098,4.1252594,0.8306424,4.2103753,4.161222,-2.028302,3.8768835,7.8146276,11.99725,-5.128988,0.23060848,2.2467346,4.39551,-1.1219647,0.8941716,1.327014,2.6125069,-1.1918272,1.1918217,2.633189
PD-SC1-01,K14,WT;DMSO,,,,,5.875612213,2.562192358,3151,1.9258114,-0.5623695,-0.5567884,0.3505995,0.16413471,-1.6527919,-0.0911336,0,0.3297319,-0.67558,-0.41188708,-0.7033209,-0.024489593,-0.2855369,1.450727,2.5814335,3.1636174,3.5268269,1.2280183,0.9348716,4.0134783,0.6946179,0,-0.34163973,-0.1951836,0,-0.35680807,-0.36531734,0.32088205,0.20418939,0.24371243,1.1543969,-1.8005373,0.09333661,-1.8991033,0.19664732,0.17316438,0.91586775,0.09938312,0.14731346,-1.771639,0.014003857,-0.9646664,-1.9585488,-1.0444742,0,2.8732252,0,0.099314764,0,0,-0.9187803,-0.19326766,0.1932681,2.104537
PD-SC1-01,K15,Mut;Ritonavir,5.00E-06,S1185-01,Ritonavir,HIV Protease#P450 (e.g. CYP17),0.703160855,17.04788702,2513,3.8997498,-1.6687827,-1.5820774,2.2103682,0.5113061,-0.04835537,0.80488783,1.2629329,1.0461073,0.655532,3.6495001,6.09485,11.27806,4.054587,6.374418,3.6676612,3.5360336,9.328756,17.318504,14.224426,8.998047,16.212978,4.55484,4.4992423,9.34128,12.890218,-0.027425826,-0.008033271,27.983574,26.883368,6.8031263,6.3176074,-4.075969,3.721171,-6.0998726,3.924028,3.5045443,4.863938,3.7437449,3.5679727,-6.153738,3.408468,9.603138,18.145473,-5.16971,1.6057354,4.504351,5.806507,0.8080299,1.8465139,2.098326,1.2665163,-0.39028072,0.39027804,2.3582294
PD-SC1-01,K16,Mut;Bendamustine HCl,5.00E-06,S1212-01,Bendamustine HCl,DNA/RNA Synthesis,2.140512173,13.57930293,2298,5.6632643,-0.9752338,-0.90232766,2.0582795,0.9234959,-0.31829032,0.6700241,1.4198195,1.2628613,1.2010261,2.3438518,3.5979786,6.2704067,2.667566,5.2256885,2.982408,4.336103,8.6863,10.153777,8.209139,9.722756,10.336637,0.2994629,3.0171921,7.1893973,7.9635496,-0.6510149,-0.6466682,14.78356,14.355353,6.797626,5.2470164,-3.843356,3.2586477,-5.4522586,3.5609138,3.137147,-0.061177008,3.2304661,3.176175,-5.451942,3.0470243,4.5945883,8.3471365,-4.5721526,1.2850878,4.2163343,3.5960405,-1.0675795,0.6153924,0.86409605,0.91680515,-0.975196,0.97519195,2.2970843
PD-SC1-01,K17,Mut;Givinostat,5.00E-06,S2170-01,Givinostat,HDAC,3.125749063,18.82168504,1522,11.9067,1.631344,1.7056075,3.460809,2.7504299,-0.80569583,-1.2570269,2.4696298,1.1789854,10.608288,5.4137034,5.5465574,12.970518,5.6458735,4.668601,-2.342516,1.0904443,11.213516,16.998947,14.314816,10.503619,17.355415,-1.8455361,5.1952376,12.629216,14.387422,-0.47875783,-0.516447,28.863562,28.821285,14.452393,10.81415,-3.885856,6.6050863,-4.4958677,7.4645944,6.2796507,10.249545,6.6652517,6.3735547,-4.1986427,6.4305024,8.271309,13.466164,1.8457035,-1.0623444,7.7020106,1.0585669,-4.239065,-0.00210534,-0.09539432,6.001194,2.70111,-2.7011044,-0.22105403
PD-SC1-01,K18,Mut;Atropine sulfate monohydrate,5.00E-06,S2130-01,Atropine sulfate monohydrate,AChR,1.770570003,12.22741622,2345,7.935221,0.743277,0.7766394,2.2851174,-0.5372662,0.062434707,0.7919513,0.42550436,0.2484764,3.991989,4.799391,7.469856,8.602003,5.1197333,6.594355,-1.4397724,0.48151046,5.114223,10.315133,8.798621,4.180457,9.665317,0.6857862,5.480407,9.350239,10.132387,-0.066801846,-0.05294671,16.521923,16.46137,8.469951,8.450685,-6.2302227,4.7458887,-7.3264494,6.072439,4.6110163,3.964075,4.7521186,4.652186,-7.4357524,4.941232,7.9814143,12.864417,-1.566526,2.3968031,3.5963366,3.250446,-2.028876,0.4140837,0.9389419,3.7155864,1.5527401,-1.5527356,0.47990534
PD-SC1-01,K19,Mut;Thiabendazole,5.00E-06,S1739-01,Thiabendazole,P450 (e.g. CYP17),1.121399489,12.70790072,2354,7.1095915,-0.18773045,-0.13531065,-0.5688255,-1.6188972,-0.2987172,-0.38007557,-0.6596681,-0.9094977,4.7089334,4.8003764,10.299387,9.869842,5.1254845,6.7562847,0.008463292,1.6639752,5.7168136,12.241721,10.637937,6.6505947,11.629155,2.4834592,6.0285883,13.098629,11.895468,1.2461333,1.2171421,19.177078,18.647148,7.5105557,5.382787,-4.7774305,2.8261151,-4.7598767,3.1149108,2.7497575,5.790367,2.8595872,2.7672873,-4.835614,2.6700397,5.751366,11.473616,1.9450932,2.8752618,3.383528,3.7174017,-2.6752064,-0.01365205,0.7780949,1.578063,1.1917669,-1.1917651,1.1683153
PD-SC1-01,K20,Mut;Capecitabine ,5.00E-06,S1156-01,Capecitabine ,DNA/RNA Synthesis,1.830567476,13.48590414,2333,6.6485496,0.06798331,0.15984292,-1.0578506,-2.0357928,-0.64137596,1.9763396,-1.0890425,-0.51708215,1.6363735,7.5016546,17.081652,10.513663,7.839966,6.7498403,-0.08143793,1.5939238,6.8701653,10.490984,8.473806,7.490913,9.874731,-0.95194846,8.7205305,19.524893,13.603849,2.5733895,2.6578803,15.3011265,14.5221815,10.068485,9.758521,-4.411979,6.0422006,-6.8451753,7.160499,5.958492,1.2246776,5.996946,5.984625,-6.635676,5.9093146,11.325642,12.452358,0.33032295,5.232571,4.2196693,1.8989199,-2.6344976,-0.4678628,0.13239606,3.061273,-1.1455759,1.1455731,1.8056256
PD-SC1-01,K08,Mut;Lidocaine,5.00E-06,S1357-01,Lidocaine,Histamine Receptor,0.825290644,13.77643015,2983,2.8989968,-0.15297087,-0.056477007,2.358278,1.1568849,-0.101718545,-0.85227484,1.769193,0.5553978,-0.23437607,3.0047002,4.817118,8.224355,3.3969193,5.8927464,1.3478764,1.4000896,7.253999,13.486125,10.426906,4.5348177,12.330817,4.438472,4.2163258,7.7659845,10.348814,-0.5458828,-0.5461738,20.710459,20.410177,4.927801,2.187366,-2.7387018,3.351686,-2.4291928,3.2575908,3.186419,0.8679336,3.3365772,3.2389166,-2.3384602,3.2348917,5.2440658,9.9565115,-4.6976566,1.6028907,3.615994,4.1408877,0.65636665,1.0024132,2.0871649,1.6051018,-1.3288563,1.3288524,1.5349485
